"","per_game.Season","per_game.Age","per_game.Tm","per_game.Lg","per_game.Pos","per_game.G","per_game.GS","per_game.MP","per_game.FG","per_game.FGA","per_game.FG.","per_game.3P","per_game.3PA","per_game.3P.","per_game.2P","per_game.2PA","per_game.2P.","per_game.eFG.","per_game.FT","per_game.FTA","per_game.FT.","per_game.ORB","per_game.DRB","per_game.TRB","per_game.AST","per_game.STL","per_game.BLK","per_game.TOV","per_game.PF","per_game.PTS","player_id"
"404","2009-10","22","CLE","NBA","SG","20","0","5.8","0.8","2.0",".385","0.3","1.1",".273","0.5","0.9",".529",".462","0.2","0.3",".667","0.4","0.5","0.9","0.3","0.3","0.2","0.3","0.5","2.0","greenda02"
"405","2010-11","23","SAS","NBA","SG","8","0","11.5","2.1","4.4",".486","0.9","2.4",".368","1.3","2.0",".625",".586","0.0","0.0","","0.4","1.5","1.9","0.3","0.3","0.1","0.6","0.9","5.1","greenda02"
"406","2011-12","24","SAS","NBA","SG","66","38","23.1","3.2","7.2",".442","1.5","3.5",".436","1.7","3.7",".449",".549","1.2","1.5",".790","0.8","2.6","3.5","1.3","0.9","0.7","1.0","1.6","9.1","greenda02"
"407","2012-13","25","SAS","NBA","SG","80","80","27.5","3.7","8.3",".448","2.2","5.2",".429","1.5","3.1",".480",".581","0.8","1.0",".848","0.5","2.6","3.1","1.8","1.2","0.7","1.2","1.6","10.5","greenda02"
"408","2013-14","26","SAS","NBA","SG","68","59","24.3","3.2","7.4",".432","1.9","4.7",".415","1.3","2.8",".460",".562","0.7","0.9",".794","0.4","3.0","3.4","1.5","1.0","0.9","1.1","1.6","9.1","greenda02"
"409","2014-15","27","SAS","NBA","SG","81","80","28.5","4.0","9.1",".436","2.4","5.6",".418","1.6","3.5",".466",".566","1.4","1.6",".874","0.7","3.6","4.2","2.0","1.2","1.1","1.1","2.0","11.7","greenda02"
"410","2015-16","28","SAS","NBA","SG","79","79","26.1","2.7","7.1",".376","1.5","4.4",".332","1.2","2.7",".448",".480","0.4","0.6",".739","0.6","3.2","3.8","1.8","1.0","0.8","0.9","1.8","7.2","greenda02"
"411","2016-17","29","SAS","NBA","SG","40","40","26.5","2.6","6.2",".422","1.9","4.6",".405","0.8","1.6",".469",".572","0.3","0.4",".813","0.3","2.7","3.0","1.9","1.0","0.8","1.0","1.9","7.5","greenda02"
"412","2001-02","20","TOT","NBA","SG","77","60","24.9","3.3","7.6",".430","0.5","1.7",".292","2.8","5.9",".469",".462","0.5","0.7",".774","1.0","2.4","3.3","2.3","0.8","0.3","0.9","1.5","7.5","johnsjo02"
"413","2001-02","20","BOS","NBA","SG","48","33","20.9","2.7","6.2",".439","0.5","1.8",".273","2.2","4.3",".510",".480","0.4","0.5",".769","0.8","2.1","2.9","1.5","0.7","0.2","0.6","1.2","6.3","johnsjo02"
"414","2001-02","20","PHO","NBA","SG","29","27","31.5","4.2","9.9",".420","0.5","1.4",".333","3.7","8.5",".435",".444","0.7","0.9",".778","1.2","2.9","4.1","3.6","0.9","0.4","1.5","1.9","9.6","johnsjo02"
"415","2002-03","21","PHO","NBA","SG","82","34","27.5","3.9","9.7",".397","0.9","2.5",".366","2.9","7.2",".408",".444","1.2","1.5",".774","0.7","2.5","3.2","2.6","0.8","0.2","1.3","1.7","9.8","johnsjo02"
"416","2003-04","22","PHO","NBA","SG","82","77","40.6","6.8","15.7",".430","1.0","3.3",".305","5.8","12.4",".463",".462","2.1","2.8",".750","1.0","3.7","4.7","4.4","1.1","0.3","2.4","2.2","16.7","johnsjo02"
"417","2004-05","23","PHO","NBA","SF","82","82","39.5","6.6","14.4",".461","2.2","4.5",".478","4.5","9.9",".454",".536","1.6","2.2",".750","1.5","3.7","5.1","3.5","1.0","0.3","1.8","2.0","17.1","johnsjo02"
"418","2005-06","24","ATL","NBA","SG","82","82","40.7","7.7","17.0",".453","1.6","4.4",".356","6.1","12.6",".487",".499","3.2","4.0",".791","1.2","2.9","4.1","6.5","1.3","0.4","3.3","2.3","20.2","johnsjo02"
"419","2006-07","25","ATL","NBA","SG","57","57","41.4","9.4","20.0",".471","2.1","5.5",".381","7.3","14.5",".504",".523","4.1","5.5",".748","0.9","3.3","4.2","4.4","1.1","0.2","3.1","2.0","25.0","johnsjo02"
"420","2007-08","26","ATL","NBA","SG","82","82","40.8","7.9","18.3",".432","2.1","5.4",".381","5.8","12.8",".454",".489","3.9","4.6",".834","1.0","3.5","4.5","5.8","1.0","0.2","2.7","2.0","21.7","johnsjo02"
"421","2008-09","27","ATL","NBA","SG","79","79","39.5","7.8","18.0",".437","1.9","5.2",".360","6.0","12.7",".468",".489","3.8","4.6",".826","0.8","3.6","4.4","5.8","1.1","0.2","2.5","2.2","21.4","johnsjo02"
"422","2009-10","28","ATL","NBA","SG","76","76","38.0","8.4","18.2",".458","1.7","4.6",".369","6.7","13.6",".488",".505","2.9","3.5",".818","1.0","3.7","4.6","4.9","1.1","0.1","1.9","1.9","21.3","johnsjo02"
"423","2010-11","29","ATL","NBA","SG","72","72","35.5","7.1","16.1",".443","1.2","4.2",".297","5.9","12.0",".494",".481","2.7","3.4",".802","0.8","3.2","4.0","4.7","0.7","0.1","2.0","1.8","18.2","johnsjo02"
"424","2011-12","30","ATL","NBA","SG","60","60","35.5","7.1","15.5",".454","2.1","5.4",".388","5.0","10.2",".489",".521","2.6","3.1",".849","0.9","2.8","3.7","3.9","0.8","0.2","1.9","1.3","18.8","johnsjo02"
"425","2012-13","31","BRK","NBA","SG","72","72","36.7","6.2","14.6",".423","2.1","5.5",".375","4.1","9.1",".452",".493","1.8","2.2",".820","0.7","2.3","3.0","3.5","0.7","0.2","1.7","1.4","16.3","johnsjo02"
"426","2013-14","32","BRK","NBA","SG","79","79","32.6","5.8","12.9",".454","2.1","5.1",".401","3.8","7.8",".489",".533","2.0","2.5",".815","0.6","2.8","3.4","2.7","0.6","0.1","1.5","1.6","15.8","johnsjo02"
"427","2014-15","33","BRK","NBA","SG","80","80","34.9","5.6","12.8",".435","1.5","4.2",".359","4.1","8.6",".472",".494","1.8","2.2",".801","0.7","4.1","4.8","3.7","0.7","0.2","1.7","1.5","14.4","johnsjo02"
"428","2015-16","34","TOT","NBA","SF","81","81","33.4","4.7","10.6",".439","1.5","3.9",".383","3.2","6.7",".471",".509","1.5","1.8",".831","0.6","3.0","3.6","3.9","0.8","0.0","2.0","1.8","12.2","johnsjo02"
"429","2015-16","34","BRK","NBA","SF","57","57","33.9","4.3","10.7",".406","1.5","4.0",".371","2.8","6.6",".427",".476","1.6","1.9",".852","0.6","3.3","3.9","4.1","0.7","0.0","2.0","1.8","11.8","johnsjo02"
"430","2015-16","34","MIA","NBA","SF","24","24","32.0","5.4","10.5",".518","1.5","3.5",".417","4.0","7.0",".569",".588","1.1","1.4",".765","0.6","2.2","2.8","3.6","0.9","0.1","1.8","1.9","13.4","johnsjo02"
"431","2016-17","35","UTA","NBA","SF","48","8","22.1","3.1","7.3",".431","1.1","2.9",".377","2.0","4.4",".467",".506","0.7","0.9",".829","0.4","2.5","2.9","1.5","0.4","0.2","0.8","1.1","8.0","johnsjo02"
"432","2003-04","23","IND","NBA","SF","6","0","4.3","0.3","1.5",".222","0.2","0.7",".250","0.2","0.8",".200",".278","0.3","0.3","1.000","0.0","0.3","0.3","0.0","0.2","0.0","0.0","0.2","1.2","jonesja02"
"433","2004-05","24","IND","NBA","SF","75","24","17.7","1.7","4.2",".396","0.9","2.2",".398","0.8","2.0",".395",".500","0.7","0.8",".855","0.5","1.8","2.3","0.8","0.4","0.4","0.6","1.6","4.9","jonesja02"
"434","2005-06","25","PHO","NBA","SF","75","24","23.6","3.2","7.7",".418","1.5","3.8",".386","1.8","3.9",".449",".513","1.4","1.6",".851","0.6","2.8","3.4","0.8","0.5","0.7","0.5","1.9","9.3","jonesja02"
"435","2006-07","26","PHO","NBA","SF","76","7","18.1","2.1","5.8",".368","1.2","3.1",".378","0.9","2.7",".356",".470","0.9","1.1",".877","0.4","1.9","2.3","0.6","0.4","0.6","0.4","1.5","6.4","jonesja02"
"436","2007-08","27","POR","NBA","SF","58","3","22.0","2.5","5.6",".437","1.6","3.5",".444","0.9","2.1",".426",".576","1.5","1.7",".878","0.7","2.0","2.8","0.6","0.4","0.3","0.5","1.7","8.0","jonesja02"
"437","2008-09","28","MIA","NBA","SF","40","1","15.8","1.4","3.7",".369","0.8","2.4",".344","0.6","1.3",".415",".480","0.7","0.8",".839","0.3","1.3","1.6","0.5","0.3","0.4","0.3","1.5","4.2","jonesja02"
"438","2009-10","29","MIA","NBA","SF","36","6","14.0","1.2","3.3",".361","1.0","2.5",".411","0.2","0.8",".207",".517","0.6","0.8",".821","0.1","1.1","1.3","0.5","0.3","0.1","0.3","1.3","4.1","jonesja02"
"439","2010-11","30","MIA","NBA","SF","81","8","19.1","1.8","4.3",".422","1.5","3.5",".429","0.3","0.7",".390",".600","0.7","0.9",".833","0.3","1.7","2.0","0.5","0.4","0.2","0.3","1.6","5.9","jonesja02"
"440","2011-12","31","MIA","NBA","SG","51","10","13.1","1.1","2.9",".380","0.9","2.2",".404","0.2","0.7",".306",".533","0.5","0.6",".833","0.1","0.8","1.0","0.4","0.3","0.2","0.2","0.9","3.6","jonesja02"
"441","2012-13","32","MIA","NBA","SF","38","0","5.8","0.6","1.6",".344","0.4","1.4",".302","0.1","0.2",".625",".475","0.1","0.1",".500","0.0","0.6","0.6","0.3","0.1","0.2","0.1","0.4","1.6","jonesja02"
"442","2013-14","33","MIA","NBA","SF","20","6","11.8","1.6","3.4",".456","1.4","2.7",".519","0.2","0.7",".214",".662","0.4","0.6",".636","0.1","1.1","1.2","0.5","0.2","0.2","0.2","0.3","4.9","jonesja02"
"443","2014-15","34","CLE","NBA","SF","57","2","11.7","1.3","3.5",".368","1.1","3.1",".360","0.2","0.5",".423",".525","0.7","0.8",".848","0.2","0.9","1.1","0.4","0.2","0.1","0.2","1.2","4.4","jonesja02"
"444","2015-16","35","CLE","NBA","SF","48","0","9.6","1.2","3.0",".408","0.9","2.2",".394","0.4","0.8",".447",".553","0.4","0.5",".808","0.2","0.9","1.0","0.3","0.2","0.2","0.3","1.0","3.7","jonesja02"
"445","2016-17","36","CLE","NBA","SF","29","1","7.4","0.9","1.8",".519","0.8","1.3",".579","0.2","0.5",".357",".731","0.3","0.5",".643","0.1","0.6","0.7","0.2","0.1","0.2","0.2","0.6","2.9","jonesja02"
"446","2013-14","22","OKC","NBA","SG","40","16","10.0","0.8","1.7",".485","0.1","0.3",".154","0.8","1.4",".564",".500","0.2","0.3",".700","0.9","1.5","2.4","0.4","0.5","0.3","0.5","1.9","1.9","roberan03"
"447","2014-15","23","OKC","NBA","SG","67","65","19.2","1.4","3.0",".458","0.3","1.3",".247","1.1","1.7",".612",".510","0.3","0.7",".479","0.9","2.9","3.8","1.0","0.8","0.4","0.7","2.1","3.4","roberan03"
"448","2015-16","24","OKC","NBA","SG","70","70","22.2","1.9","3.9",".496","0.5","1.5",".311","1.5","2.4",".608",".555","0.5","0.8",".611","1.1","2.5","3.6","0.7","0.8","0.6","0.5","1.9","4.8","roberan03"
"449","2016-17","25","OKC","NBA","SF","49","49","30.6","2.6","6.0",".427","0.7","2.7",".250","1.9","3.3",".571",".483","0.6","1.6",".408","1.0","3.8","4.8","1.0","1.1","1.0","0.7","2.4","6.4","roberan03"
"450","2014-15","21","TOT","NBA","SG-SF","35","1","7.5","0.7","1.9",".388","0.1","0.5",".263","0.6","1.4",".438",".425","0.5","0.7",".667","0.4","0.7","1.1","0.3","0.2","0.0","0.3","0.4","2.1","robingl02"
"451","2014-15","21","MIN","NBA","SG","25","0","4.3","0.3","1.0",".333","0.0","0.2",".167","0.3","0.7",".389",".354","0.5","0.6",".750","0.2","0.4","0.6","0.1","0.1","0.0","0.1","0.2","1.2","robingl02"
"452","2014-15","21","PHI","NBA","SF","10","1","15.3","1.8","4.3",".419","0.4","1.3",".308","1.4","3.0",".467",".465","0.4","0.8",".500","1.1","1.4","2.5","0.8","0.3","0.1","0.8","1.0","4.4","robingl02"
"453","2015-16","22","IND","NBA","SF","45","4","11.3","1.4","3.4",".430","0.3","0.8",".378","1.1","2.5",".447",".477","0.6","0.9",".692","0.3","1.2","1.5","0.6","0.4","0.2","0.4","0.5","3.8","robingl02"
"454","2016-17","23","IND","NBA","SF","45","24","22.3","2.3","5.3",".437","0.7","1.9",".357","1.6","3.4",".481",".500","0.8","1.2",".704","0.9","2.8","3.6","0.7","0.5","0.4","0.7","1.0","6.1","robingl02"
"455","2015-16","26","SAS","NBA","SG","55","2","14.8","2.2","4.4",".504","0.3","0.9",".383","1.9","3.5",".533",".541","1.3","1.7",".750","0.3","1.5","1.7","1.1","0.4","0.1","1.0","1.9","6.0","simmojo02"
"456","2016-17","27","SAS","NBA","SG","45","1","18.2","2.3","5.2",".436","0.4","1.2",".327","1.9","4.0",".470",".475","1.3","1.8",".732","0.3","1.9","2.2","1.7","0.7","0.4","1.0","1.9","6.3","simmojo02"
